label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,xi02,full,0.4,0.04,0.7,4.0,0.03999988713084733,4809.316044819328,228.93644918260404,168.5917406549538,42.1581896926256,18.18651883502445
sham_profile,xi02,full,0.4,0.08,1.1,4.0,0.08000000940576273,6530.067459171497,1136.735657216575,560.0416750749985,136.31478512561134,440.37919701596496
sham_profile,xi02,full,0.4,0.08,1.1,3.0,0.08000000940576273,6837.947044932903,1559.9211874162413,841.8827045624724,135.0259391068244,583.0125437469443
sham_profile,xi02,full,0.4,0.08,1.1,2.0,0.08000000940576273,7072.746092605847,2215.3999649735074,1400.932145207928,134.18487916694627,680.282940598633
sham_profile,xi02,full,0.4,0.08,1.1,1.5,0.08000000940576273,7152.62342321917,2667.034091055484,1822.6515386055955,133.91179904787126,710.4707534020172
sham_profile,xi02,full,0.4,0.08,1.1,1.0,0.08000000940576273,7188.731334530097,2877.7834439075486,2019.0217639847506,133.72802036746916,725.0336595553287
sham_profile,xi02,full,0.4,0.08,0.7,4.0,0.08000000940576273,7865.313521665227,1175.5025190721005,559.9943755587985,134.46381849161835,481.0443250216834
sham_profile,xi02,full,0.4,0.08,0.7,3.0,0.08000000940576273,8123.0267927835075,1632.2185749993757,841.8459019633044,132.06487229622323,658.3078007398477
sham_profile,xi02,full,0.4,0.08,0.7,2.0,0.08000000940576273,8313.648430755766,2299.642072499929,1400.8123870457534,130.560042562121,768.2696428920544
sham_profile,xi02,full,0.4,0.08,0.7,1.5,0.08000000940576273,8361.938583945761,2751.929509976811,1822.4461242084392,130.090849922573,799.3925358457988
sham_profile,xi02,full,0.4,0.08,0.7,1.0,0.08000000940576273,8384.776859133595,2962.7289040311516,2018.6943322107788,129.78500204336194,814.2495697770107
sham_profile,xi02,full,0.4,0.12,1.1,4.0,0.11999989653661006,14086.935162620735,3408.1452018203936,1183.5558476410235,271.9101166112859,1952.6792375680845
sham_profile,xi02,full,0.4,0.12,1.1,3.0,0.11999989653661006,15301.179659455895,4437.037699288427,1800.302628458047,269.11707176363825,2367.617999066742
sham_profile,xi02,full,0.4,0.12,0.7,4.0,0.11999989653661006,15500.373389240875,3392.3408083743343,1183.6020630788087,268.17429381612806,1940.5644514793976
sham_profile,xi02,full,0.4,0.12,1.1,2.0,0.11999989653661006,16093.574742634255,5900.341097089128,3000.4006276500672,267.29209582466825,2632.6483736143928
sham_profile,xi02,full,0.4,0.12,1.1,1.5,0.11999989653661006,16349.637545449285,6828.9283925719565,3849.3888341647344,266.69265283259597,2712.8469055746264
sham_profile,xi02,full,0.4,0.12,1.1,1.0,0.11999989653661006,16474.532664649447,7049.8668244778355,4034.916350764039,266.2900495479956,2748.6604241658006
sham_profile,xi02,full,0.4,0.12,0.7,3.0,0.11999989653661006,16534.54503587626,4459.693916974547,1800.1753302512896,263.0573410373828,2396.4612456858754
sham_profile,xi02,full,0.4,0.12,0.7,2.0,0.11999989653661006,17161.312893331335,5920.077102655221,3000.1661530023184,259.86620603164977,2660.044743621253
sham_profile,xi02,full,0.4,0.12,0.7,1.5,0.11999989653661006,17321.26055711903,6837.3735365293805,3849.111374655033,258.8562516123493,2729.405910261998
sham_profile,xi02,full,0.4,0.12,0.7,1.0,0.11999989653661006,17401.19684477395,7052.810442117338,4034.3839674847295,258.19663951479845,2760.2298351178106
